146	-83.831505	0.000047	2264.150879
147	-82.778915	0.000053	2364.780029
148	-84.876083	0.000041	2163.521973
149	-80.537483	0.000072	3320.754883
150	-67.258041	0.000341	4176.100586
151	-57.963081	0.001035	4125.786133
152	-49.967346	0.002640	4327.043945
153	-50.964642	0.002304	4377.358398
154	-49.273483	0.002767	4176.100586
155	-46.033005	0.003794	4427.672852
156	-43.561192	0.005320	4176.100586
157	-37.035030	0.011025	3924.528320
158	-35.969967	0.012896	4125.786133
159	-34.985569	0.014791	4176.100586
160	-41.098858	0.007032	4226.415039
161	-49.791031	0.002447	3723.270508
162	-58.640888	0.000940	2968.553467
163	-42.018894	0.006492	352.201263
164	-34.357304	0.016223	553.459106
165	-34.744408	0.014682	553.459106
166	-32.651283	0.018203	553.459106
167	-32.982258	0.017568	503.144684
168	-34.800419	0.013962	805.031433
169	-36.606159	0.011592	402.515717
170	-42.141510	0.006071	352.201263
171	-46.320305	0.003712	1006.289368
172	-46.006390	0.004041	301.886810
173	-46.466446	0.003549	553.459106
174	-44.183697	0.005023	402.515717
175	-44.645847	0.004591	1006.289368
176	-44.631172	0.004419	1207.547241
177	-45.178898	0.004086	553.459106
178	-39.912060	0.007681	603.773621
179	-37.984028	0.008971	1106.918213
180	-36.023396	0.011654	805.031433
181	-33.524094	0.016817	754.716980
182	-35.523525	0.013110	654.088074
183	-36.240520	0.011840	553.459106
184	-34.487843	0.015501	704.402527
185	-36.876472	0.011656	805.031433
186	-36.350300	0.011762	855.345886
187	-36.179787	0.012003	905.660400
188	-38.315685	0.008721	1207.547241
189	-37.798973	0.009998	905.660400
190	-40.483040	0.007336	905.660400
191	-42.174221	0.006335	452.830200
192	-42.302906	0.006318	754.716980
193	-45.270618	0.004778	301.886810
194	-46.689640	0.003629	2314.465576
195	-41.844913	0.006532	3823.899170
196	-40.494976	0.007830	4578.616211
197	-40.043980	0.008114	4226.415039
198	-41.558670	0.006581	4679.245605
199	-40.198143	0.007645	4176.100586
200	-39.930824	0.008136	4075.471924
201	-38.400558	0.009855	3974.842773
202	-42.753052	0.006073	4176.100586
203	-43.801552	0.005050	3672.956055
204	-54.229511	0.001583	3622.641602
205	-62.410461	0.000638	3270.440430
206	-67.878151	0.000313	4125.786133
207	-71.238579	0.000223	4025.157471
208	-72.930611	0.000174	3924.528320
209	-77.480232	0.000109	4176.100586
210	-81.412483	0.000065	3270.440430
211	-88.985603	0.000024	3119.496826
212	-85.876366	0.000039	2264.150879
213	-89.275238	0.000025	2616.352295
214	-87.325928	0.000032	1106.918213
215	-90.888916	0.000018	1358.490601
216	-93.657883	0.000013	1962.264160
217	-91.743217	0.000018	1761.006226
218	-83.159416	0.000047	1459.119385
219	-73.488113	0.000158	553.459106
220	-59.842999	0.000854	251.572342
221	-54.787270	0.001645	150.943405
222	-56.223640	0.001372	100.628929
223	-52.308731	0.002098	150.943405
224	-52.064774	0.002106	150.943405
225	-52.123486	0.002083	100.628929
226	-53.948051	0.001583	150.943405
227	-52.039558	0.002114	100.628929
228	-52.877831	0.001875	150.943405
229	-53.799255	0.001763	100.628929
230	-55.546654	0.001496	100.628929
231	-50.269047	0.002551	301.886810
232	-40.700134	0.007193	553.459106
233	-36.511318	0.012446	553.459106
234	-40.018253	0.007675	704.402527
235	-50.898315	0.002372	503.144684
236	-53.503277	0.001799	503.144684
237	-49.177731	0.002667	1408.805054
238	-38.554482	0.009384	1308.176147
239	-36.273045	0.012056	1056.603760
240	-34.428776	0.015968	855.345886
241	-35.352779	0.014372	654.088074
242	-37.132629	0.010723	855.345886
